date	mrate	rate10y	rateff	spread	year	month
12/03/1999	7.84	6.20	5.63	1.64	1999	12
12/10/1999	7.84	6.13	5.45	1.71	1999	12
12/17/1999	7.86	6.24	5.44	1.62	1999	12
12/24/1999	7.96	6.39	5.46	1.57	1999	12
12/31/1999	8.06	6.41	5.01	1.65	1999	12
01/07/2000	8.15	6.56	4.72	1.59	2000	1
01/14/2000	8.18	6.66	5.62	1.52	2000	1
01/21/2000	8.26	6.77	5.59	1.49	2000	1
01/28/2000	8.25	6.68	5.43	1.57	2000	1
02/04/2000	8.25	6.58	5.66	1.67	2000	2
02/11/2000	8.36	6.62	5.71	1.74	2000	2
02/18/2000	8.38	6.55	5.75	1.83	2000	2
02/25/2000	8.31	6.38	5.72	1.93	2000	2
03/03/2000	8.27	6.39	5.77	1.88	2000	3
03/10/2000	8.23	6.39	5.73	1.84	2000	3
03/17/2000	8.24	6.28	5.79	1.96	2000	3
03/24/2000	8.23	6.14	5.81	2.09	2000	3
03/31/2000	8.23	6.13	6.01	2.10	2000	3
04/07/2000	8.20	5.92	6.12	2.28	2000	4
04/14/2000	8.12	5.89	5.98	2.23	2000	4
04/21/2000	8.16	6.01	6.04	2.15	2000	4
04/28/2000	8.13	6.15	5.97	1.98	2000	4
05/05/2000	8.28	6.40	6.06	1.88	2000	5
05/12/2000	8.52	6.50	5.96	2.02	2000	5
05/19/2000	8.64	6.49	6.16	2.15	2000	5
05/26/2000	8.62	6.42	6.50	2.20	2000	5
06/02/2000	8.54	6.26	6.53	2.28	2000	6
06/09/2000	8.32	6.13	6.49	2.19	2000	6
06/16/2000	8.22	6.06	6.50	2.16	2000	6
06/23/2000	8.14	6.09	6.51	2.05	2000	6
06/30/2000	8.22	6.08	6.53	2.14	2000	6
07/07/2000	8.16	6.01	6.85	2.15	2000	7
07/14/2000	8.09	6.06	6.44	2.03	2000	7
07/21/2000	8.21	6.10	6.50	2.11	2000	7
07/28/2000	8.13	6.04	6.50	2.09	2000	7
08/04/2000	8.12	5.98	6.49	2.14	2000	8
08/11/2000	8.04	5.85	6.45	2.19	2000	8
08/18/2000	7.96	5.80	6.53	2.16	2000	8
08/25/2000	7.99	5.75	6.46	2.24	2000	8
09/01/2000	7.96	5.76	6.54	2.20	2000	9
09/08/2000	7.94	5.73	6.56	2.21	2000	9
09/15/2000	7.88	5.78	6.50	2.10	2000	9
09/22/2000	7.90	5.88	6.50	2.02	2000	9
09/29/2000	7.88	5.82	6.50	2.06	2000	9
10/06/2000	7.83	5.86	6.58	1.97	2000	10
10/13/2000	7.84	5.76	6.47	2.08	2000	10
10/20/2000	7.83	5.68	6.49	2.15	2000	10
10/27/2000	7.68	5.66	6.51	2.02	2000	10
11/03/2000	7.73	5.76	6.55	1.97	2000	11
11/10/2000	7.79	5.85	6.49	1.94	2000	11
11/17/2000	7.73	5.73	6.52	2.00	2000	11
11/24/2000	7.73	5.65	6.51	2.08	2000	11
12/01/2000	7.65	5.56	6.50	2.09	2000	12
12/08/2000	7.54	5.39	6.57	2.15	2000	12
12/15/2000	7.42	5.29	6.47	2.13	2000	12
12/22/2000	7.17	5.10	6.53	2.07	2000	12
12/29/2000	7.13	5.10	6.48	2.03	2000	12
01/05/2001	7.07	5.01	5.88	2.06	2001	1
01/12/2001	6.89	5.08	5.91	1.81	2001	1
01/19/2001	7.02	5.19	6.02	1.83	2001	1
01/26/2001	7.15	5.29	5.96	1.86	2001	1
02/02/2001	7.09	5.20	5.94	1.89	2001	2
02/09/2001	6.98	5.13	5.51	1.85	2001	2
02/16/2001	7.01	5.11	5.47	1.90	2001	2
02/23/2001	7.12	5.13	5.50	1.99	2001	2
03/02/2001	7.03	4.95	5.50	2.08	2001	3
03/09/2001	6.97	4.95	5.49	2.02	2001	3
03/16/2001	6.96	4.86	5.46	2.10	2001	3
03/23/2001	6.89	4.78	5.33	2.11	2001	3
03/30/2001	6.91	4.95	5.00	1.96	2001	3
04/06/2001	7.01	4.95	5.21	2.06	2001	4
04/13/2001	7.04	5.08	4.96	1.96	2001	4
04/20/2001	7.14	5.24	4.98	1.90	2001	4
04/27/2001	7.12	5.25	4.42	1.87	2001	4
05/04/2001	7.14	5.28	4.53	1.86	2001	5
05/11/2001	7.10	5.29	4.43	1.81	2001	5
05/18/2001	7.14	5.46	4.37	1.68	2001	5
05/25/2001	7.20	5.46	3.98	1.74	2001	5
06/01/2001	7.24	5.48	3.98	1.76	2001	6
06/08/2001	7.20	5.32	4.08	1.88	2001	6
06/15/2001	7.14	5.28	4.00	1.86	2001	6
06/22/2001	7.11	5.23	3.95	1.88	2001	6
06/29/2001	7.11	5.29	3.91	1.82	2001	6
07/06/2001	7.19	5.41	3.89	1.78	2001	7
07/13/2001	7.21	5.31	3.67	1.90	2001	7
07/20/2001	7.08	5.17	3.76	1.91	2001	7
07/27/2001	7.03	5.16	3.81	1.87	2001	7
08/03/2001	7.00	5.13	3.79	1.87	2001	8
08/10/2001	7.00	5.08	3.70	1.92	2001	8
08/17/2001	6.92	4.95	3.75	1.97	2001	8
08/24/2001	6.91	4.90	3.63	2.01	2001	8
08/31/2001	6.92	4.84	3.52	2.08	2001	8
09/07/2001	6.89	4.91	3.63	1.98	2001	9
09/14/2001	6.86	4.68	3.49	2.18	2001	9
09/21/2001	6.80	4.70	2.47	2.10	2001	9
09/28/2001	6.72	4.66	2.99	2.06	2001	9
10/05/2001	6.64	4.53	2.71	2.11	2001	10
10/12/2001	6.58	4.65	2.44	1.93	2001	10
10/19/2001	6.61	4.60	2.44	2.01	2001	10
10/26/2001	6.64	4.60	2.49	2.04	2001	10
11/02/2001	6.56	4.37	2.55	2.19	2001	11
11/09/2001	6.45	4.30	2.36	2.15	2001	11
11/16/2001	6.51	4.66	2.03	1.85	2001	11
11/23/2001	6.75	4.93	2.01	1.82	2001	11
11/30/2001	7.02	4.92	1.95	2.10	2001	11
12/07/2001	6.84	4.92	2.02	1.92	2001	12
12/14/2001	7.09	5.14	1.88	1.95	2001	12
12/21/2001	7.17	5.14	1.84	2.03	2001	12
12/28/2001	7.16	5.17	1.77	1.99	2001	12
01/04/2002	7.14	5.15	1.63	1.99	2002	1
01/11/2002	7.06	5.04	1.64	2.02	2002	1
01/18/2002	6.83	4.92	1.74	1.91	2002	1
01/25/2002	6.96	5.05	1.74	1.91	2002	1
02/01/2002	7.02	5.05	1.78	1.97	2002	2
02/08/2002	6.88	4.92	1.74	1.96	2002	2
02/15/2002	6.86	4.94	1.72	1.92	2002	2
02/22/2002	6.81	4.87	1.75	1.94	2002	2
03/01/2002	6.80	4.90	1.75	1.90	2002	3
03/08/2002	6.87	5.13	1.74	1.74	2002	3
03/15/2002	7.08	5.34	1.71	1.74	2002	3
03/22/2002	7.14	5.37	1.76	1.77	2002	3
03/29/2002	7.18	5.38	1.70	1.80	2002	3
04/05/2002	7.13	5.32	1.77	1.81	2002	4
04/12/2002	6.99	5.22	1.71	1.77	2002	4
04/19/2002	6.94	5.21	1.78	1.73	2002	4
04/26/2002	6.88	5.13	1.70	1.75	2002	4
05/03/2002	6.78	5.11	1.81	1.67	2002	5
05/10/2002	6.79	5.16	1.74	1.63	2002	5
05/17/2002	6.89	5.26	1.75	1.63	2002	5
05/24/2002	6.81	5.17	1.71	1.64	2002	5
05/31/2002	6.76	5.10	1.78	1.66	2002	5
06/07/2002	6.71	5.06	1.78	1.65	2002	6
06/14/2002	6.71	4.97	1.74	1.74	2002	6
06/21/2002	6.63	4.83	1.75	1.80	2002	6
06/28/2002	6.55	4.84	1.75	1.71	2002	6
07/05/2002	6.57	4.83	1.75	1.74	2002	7
07/12/2002	6.54	4.71	1.73	1.83	2002	7
07/19/2002	6.49	4.68	1.74	1.81	2002	7
07/26/2002	6.34	4.47	1.72	1.87	2002	7
08/02/2002	6.43	4.52	1.72	1.91	2002	8
08/09/2002	6.31	4.35	1.74	1.96	2002	8
08/16/2002	6.22	4.18	1.72	2.04	2002	8
08/23/2002	6.27	4.24	1.73	2.03	2002	8
08/30/2002	6.22	4.21	1.76	2.01	2002	8
09/06/2002	6.15	3.98	1.81	2.17	2002	9
09/13/2002	6.18	4.00	1.73	2.18	2002	9
09/20/2002	6.05	3.84	1.73	2.21	2002	9
09/27/2002	5.99	3.73	1.72	2.26	2002	9
10/04/2002	6.01	3.69	1.80	2.32	2002	10
10/11/2002	5.98	3.68	1.73	2.30	2002	10
10/18/2002	6.15	4.11	1.75	2.04	2002	10
10/25/2002	6.31	4.21	1.72	2.10	2002	10
11/01/2002	6.13	4.00	1.79	2.13	2002	11
11/08/2002	6.11	4.00	1.70	2.11	2002	11
11/15/2002	5.94	3.94	1.21	2.00	2002	11
11/22/2002	6.03	4.08	1.28	1.95	2002	11
11/29/2002	6.13	4.19	1.27	1.94	2002	11
12/06/2002	6.19	4.17	1.24	2.02	2002	12
12/13/2002	6.04	4.04	1.23	2.00	2002	12
12/20/2002	6.03	4.05	1.27	1.98	2002	12
12/27/2002	5.93	3.92	1.23	2.01	2002	12
01/03/2003	5.85	3.94	1.20	1.91	2003	1
01/10/2003	5.95	4.10	1.20	1.85	2003	1
01/17/2003	5.97	4.10	1.26	1.87	2003	1
01/24/2003	5.91	3.97	1.23	1.94	2003	1
01/31/2003	5.90	4.01	1.24	1.89	2003	1
02/07/2003	5.88	3.98	1.29	1.90	2003	2
02/14/2003	5.86	3.95	1.22	1.91	2003	2
02/21/2003	5.84	3.89	1.30	1.95	2003	2
02/28/2003	5.79	3.78	1.24	2.01	2003	2
03/07/2003	5.67	3.65	1.29	2.02	2003	3
03/14/2003	5.61	3.65	1.21	1.96	2003	3
03/21/2003	5.79	3.97	1.27	1.82	2003	3
03/28/2003	5.91	3.96	1.22	1.95	2003	3
04/04/2003	5.79	3.90	1.28	1.89	2003	4
04/11/2003	5.85	3.97	1.23	1.88	2003	4
04/18/2003	5.82	3.99	1.27	1.83	2003	4
04/25/2003	5.79	3.97	1.26	1.82	2003	4
05/02/2003	5.70	3.92	1.28	1.78	2003	5
05/09/2003	5.62	3.77	1.26	1.85	2003	5
05/16/2003	5.45	3.56	1.25	1.89	2003	5
05/23/2003	5.34	3.38	1.27	1.96	2003	5
05/30/2003	5.31	3.39	1.24	1.92	2003	5
06/06/2003	5.26	3.36	1.26	1.90	2003	6
06/13/2003	5.21	3.20	1.24	2.01	2003	6
06/20/2003	5.21	3.31	1.25	1.90	2003	6
06/27/2003	5.24	3.42	1.21	1.82	2003	6
07/04/2003	5.40	3.58	1.13	1.82	2003	7
07/11/2003	5.52	3.72	0.96	1.80	2003	7
07/18/2003	5.67	3.93	1.02	1.74	2003	7
07/25/2003	5.94	4.18	1.01	1.76	2003	7
08/01/2003	6.14	4.40	1.04	1.74	2003	8
08/08/2003	6.34	4.34	0.97	2.00	2003	8
08/15/2003	6.24	4.49	0.98	1.75	2003	8
08/22/2003	6.28	4.47	1.18	1.81	2003	8
08/29/2003	6.32	4.49	1.00	1.83	2003	8
09/05/2003	6.44	4.52	1.01	1.92	2003	9
09/12/2003	6.16	4.34	0.96	1.82	2003	9
09/19/2003	6.01	4.23	1.02	1.78	2003	9
09/26/2003	5.98	4.16	1.00	1.82	2003	9
10/03/2003	5.77	4.05	1.07	1.72	2003	10
10/10/2003	5.95	4.26	0.99	1.69	2003	10
10/17/2003	6.05	4.42	1.03	1.63	2003	10
10/24/2003	6.05	4.33	1.00	1.72	2003	10
10/31/2003	5.94	4.31	1.00	1.63	2003	10
11/07/2003	5.98	4.41	1.01	1.57	2003	11
11/14/2003	6.03	4.36	0.99	1.67	2003	11
11/21/2003	5.83	4.18	0.99	1.65	2003	11
11/28/2003	5.89	4.25	0.99	1.64	2003	11
12/05/2003	6.02	4.36	1.00	1.66	2003	12
12/12/2003	5.88	4.29	0.98	1.59	2003	12
12/19/2003	5.82	4.20	1.00	1.62	2003	12
12/26/2003	5.81	4.21	0.99	1.60	2003	12
12/31/2003	5.85	4.30	0.96	1.55	2003	12
01/08/2004	5.87	4.27	0.97	1.60	2004	1
01/15/2004	5.66	4.04	0.99	1.62	2004	1
01/22/2004	5.64	4.05	1.00	1.59	2004	1
01/29/2004	5.68	4.17	1.02	1.51	2004	1
02/05/2004	5.72	4.16	1.01	1.56	2004	2
02/12/2004	5.66	4.08	1.00	1.58	2004	2
02/19/2004	5.58	4.06	1.01	1.52	2004	2
02/26/2004	5.58	4.03	1.00	1.55	2004	2
03/04/2004	5.59	4.00	1.03	1.59	2004	3
03/11/2004	5.41	3.75	1.00	1.66	2004	3
03/18/2004	5.38	3.75	1.00	1.63	2004	3
03/25/2004	5.40	3.76	0.99	1.64	2004	3
04/01/2004	5.52	3.95	1.01	1.57	2004	4
04/08/2004	5.79	4.21	1.01	1.58	2004	4
04/15/2004	5.89	4.36	1.01	1.53	2004	4
04/22/2004	5.94	4.43	1.00	1.51	2004	4
04/29/2004	6.01	4.49	1.00	1.52	2004	4
05/06/2004	6.12	4.62	1.02	1.50	2004	5
05/13/2004	6.34	4.81	0.99	1.53	2004	5
05/20/2004	6.30	4.74	1.02	1.56	2004	5
05/27/2004	6.32	4.68	0.99	1.64	2004	5
06/03/2004	6.28	4.74	1.01	1.54	2004	6
06/10/2004	6.30	4.80	0.99	1.50	2004	6
06/17/2004	6.32	4.75	1.01	1.57	2004	6
06/24/2004	6.25	4.69	1.00	1.56	2004	6
07/01/2004	6.21	4.63	1.11	1.58	2004	7
07/08/2004	6.01	4.49	1.28	1.52	2004	7
07/15/2004	6.00	4.47	1.25	1.53	2004	7
07/22/2004	5.98	4.46	1.25	1.52	2004	7
07/29/2004	6.08	4.56	1.26	1.52	2004	7
08/05/2004	5.99	4.41	1.27	1.58	2004	8
08/12/2004	5.85	4.28	1.36	1.57	2004	8
08/19/2004	5.81	4.23	1.42	1.58	2004	8
08/26/2004	5.82	4.25	1.51	1.57	2004	8
09/02/2004	5.77	4.19	1.53	1.58	2004	9
09/09/2004	5.83	4.21	1.50	1.62	2004	9
09/16/2004	5.75	4.14	1.49	1.61	2004	9
09/23/2004	5.70	4.04	1.64	1.66	2004	9
09/30/2004	5.72	4.10	1.76	1.62	2004	9
10/07/2004	5.82	4.20	1.82	1.62	2004	10
10/14/2004	5.74	4.08	1.73	1.66	2004	10
10/21/2004	5.69	4.03	1.76	1.66	2004	10
10/28/2004	5.64	4.05	1.74	1.59	2004	10
11/04/2004	5.70	4.12	1.78	1.58	2004	11
11/11/2004	5.76	4.22	1.79	1.54	2004	11
11/18/2004	5.74	4.17	2.00	1.57	2004	11
11/24/2004	5.72	4.20	2.00	1.52	2004	11
12/02/2004	5.81	4.35	2.02	1.46	2004	12
12/09/2004	5.71	4.19	2.00	1.52	2004	12
12/16/2004	5.68	4.16	2.15	1.52	2004	12
12/22/2004	5.75	4.21	2.24	1.54	2004	12
12/29/2004	5.81	4.29	2.27	1.52	2004	12
01/06/2005	5.77	4.28	2.14	1.49	2005	1
01/13/2005	5.74	4.25	2.25	1.49	2005	1
01/20/2005	5.67	4.19	2.28	1.48	2005	1
01/27/2005	5.66	4.19	2.27	1.47	2005	1
02/03/2005	5.63	4.14	2.43	1.49	2005	2
02/10/2005	5.57	4.06	2.50	1.51	2005	2
02/17/2005	5.62	4.16	2.50	1.46	2005	2
02/24/2005	5.69	4.28	2.52	1.41	2005	2
03/03/2005	5.79	4.37	2.51	1.42	2005	3
03/10/2005	5.85	4.45	2.50	1.40	2005	3
03/17/2005	5.95	4.51	2.55	1.44	2005	3
03/24/2005	6.01	4.59	2.71	1.42	2005	3
03/31/2005	6.04	4.55	2.77	1.49	2005	3
04/07/2005	5.93	4.48	2.81	1.45	2005	4
04/14/2005	5.91	4.37	2.76	1.54	2005	4
04/21/2005	5.80	4.26	2.78	1.54	2005	4
04/28/2005	5.78	4.24	2.74	1.54	2005	4
05/05/2005	5.75	4.22	2.96	1.53	2005	5
05/12/2005	5.77	4.21	2.99	1.56	2005	5
05/19/2005	5.71	4.11	3.01	1.60	2005	5
05/26/2005	5.65	4.07	3.01	1.58	2005	5
06/02/2005	5.62	3.95	3.02	1.67	2005	6
06/09/2005	5.56	3.97	2.98	1.59	2005	6
06/16/2005	5.63	4.10	3.02	1.53	2005	6
06/23/2005	5.57	4.00	2.98	1.57	2005	6
06/30/2005	5.53	3.97	3.11	1.56	2005	6
07/07/2005	5.62	4.09	3.29	1.53	2005	7
07/14/2005	5.66	4.16	3.22	1.50	2005	7
07/21/2005	5.73	4.22	3.26	1.51	2005	7
07/28/2005	5.77	4.25	3.26	1.52	2005	7
08/04/2005	5.82	4.34	3.29	1.48	2005	8
08/11/2005	5.89	4.36	3.48	1.53	2005	8
08/18/2005	5.80	4.24	3.54	1.56	2005	8
08/25/2005	5.77	4.20	3.52	1.57	2005	8
09/01/2005	5.71	4.09	3.55	1.62	2005	9
09/08/2005	5.71	4.13	3.51	1.58	2005	9
09/15/2005	5.74	4.19	3.49	1.55	2005	9
09/22/2005	5.80	4.23	3.65	1.57	2005	9
09/29/2005	5.91	4.30	3.77	1.61	2005	9
10/06/2005	5.98	4.37	3.85	1.61	2005	10
10/13/2005	6.03	4.45	3.68	1.58	2005	10
10/20/2005	6.10	4.46	3.76	1.64	2005	10
10/27/2005	6.15	4.55	3.76	1.60	2005	10
11/03/2005	6.31	4.61	3.94	1.70	2005	11
11/10/2005	6.36	4.60	4.00	1.76	2005	11
11/17/2005	6.37	4.52	3.98	1.85	2005	11
11/23/2005	6.28	4.45	4.00	1.83	2005	11
12/01/2005	6.26	4.48	4.02	1.78	2005	12
12/08/2005	6.32	4.52	4.00	1.80	2005	12
12/15/2005	6.30	4.49	4.19	1.81	2005	12
12/22/2005	6.26	4.45	4.24	1.81	2005	12
12/29/2005	6.22	4.37	4.22	1.85	2005	12
01/05/2006	6.21	4.37	4.16	1.84	2006	1
01/12/2006	6.15	4.41	4.23	1.74	2006	1
01/19/2006	6.10	4.36	4.29	1.74	2006	1
01/26/2006	6.12	4.46	4.26	1.66	2006	1
02/02/2006	6.23	4.55	4.44	1.68	2006	2
02/09/2006	6.24	4.56	4.50	1.68	2006	2
02/16/2006	6.28	4.59	4.49	1.69	2006	2
02/23/2006	6.26	4.56	4.49	1.70	2006	2
03/02/2006	6.24	4.61	4.50	1.63	2006	3
03/09/2006	6.37	4.74	4.51	1.63	2006	3
03/16/2006	6.34	4.71	4.51	1.63	2006	3
03/23/2006	6.32	4.69	4.57	1.63	2006	3
03/30/2006	6.35	4.80	4.70	1.55	2006	3
04/06/2006	6.43	4.89	4.88	1.54	2006	4
04/13/2006	6.49	4.98	4.76	1.51	2006	4
04/20/2006	6.53	5.02	4.77	1.51	2006	4
04/27/2006	6.58	5.07	4.74	1.51	2006	4
05/04/2006	6.59	5.14	4.83	1.45	2006	5
05/11/2006	6.58	5.14	4.84	1.44	2006	5
05/18/2006	6.60	5.11	5.00	1.49	2006	5
05/25/2006	6.62	5.05	4.98	1.57	2006	5
06/01/2006	6.67	5.08	5.01	1.59	2006	6
06/08/2006	6.62	5.01	4.99	1.61	2006	6
06/15/2006	6.63	5.05	5.00	1.58	2006	6
06/22/2006	6.71	5.18	4.95	1.53	2006	6
06/29/2006	6.78	5.22	5.00	1.56	2006	6
07/06/2006	6.79	5.18	5.14	1.61	2006	7
07/13/2006	6.74	5.10	5.24	1.64	2006	7
07/20/2006	6.80	5.07	5.25	1.73	2006	7
07/27/2006	6.72	5.05	5.24	1.67	2006	7
08/03/2006	6.63	4.96	5.27	1.67	2006	8
08/10/2006	6.55	4.94	5.25	1.61	2006	8
08/17/2006	6.52	4.90	5.23	1.62	2006	8
08/24/2006	6.48	4.81	5.24	1.67	2006	8
08/31/2006	6.44	4.76	5.25	1.68	2006	8
09/07/2006	6.47	4.79	5.25	1.68	2006	9
09/14/2006	6.43	4.79	5.23	1.64	2006	9
09/21/2006	6.40	4.71	5.24	1.69	2006	9
09/28/2006	6.31	4.60	5.27	1.71	2006	9
10/05/2006	6.30	4.62	5.30	1.68	2006	10
10/12/2006	6.37	4.78	5.23	1.59	2006	10
10/19/2006	6.36	4.78	5.23	1.58	2006	10
10/26/2006	6.40	4.77	5.24	1.63	2006	10
11/02/2006	6.31	4.64	5.25	1.67	2006	11
11/09/2006	6.33	4.64	5.24	1.69	2006	11
11/16/2006	6.24	4.61	5.25	1.63	2006	11
11/22/2006	6.18	4.58	5.24	1.60	2006	11
11/30/2006	6.14	4.49	5.26	1.65	2006	11
12/07/2006	6.11	4.48	5.25	1.63	2006	12
12/14/2006	6.12	4.56	5.24	1.56	2006	12
12/21/2006	6.13	4.60	5.25	1.53	2006	12
12/28/2006	6.18	4.67	5.24	1.51	2006	12
01/04/2007	6.18	4.66	5.22	1.52	2007	1
01/11/2007	6.21	4.70	5.23	1.51	2007	1
01/18/2007	6.23	4.77	5.24	1.46	2007	1
01/25/2007	6.25	4.83	5.25	1.42	2007	1
02/01/2007	6.34	4.86	5.27	1.48	2007	2
02/08/2007	6.28	4.77	5.25	1.51	2007	2
02/15/2007	6.30	4.75	5.26	1.55	2007	2
02/22/2007	6.22	4.70	5.25	1.52	2007	2
03/01/2007	6.18	4.55	5.28	1.63	2007	3
03/08/2007	6.14	4.53	5.25	1.61	2007	3
03/15/2007	6.14	4.54	5.25	1.60	2007	3
03/22/2007	6.16	4.58	5.26	1.58	2007	3
03/29/2007	6.16	4.63	5.26	1.53	2007	3
04/05/2007	6.17	4.68	5.26	1.49	2007	4
04/12/2007	6.22	4.74	5.28	1.48	2007	4
04/19/2007	6.17	4.69	5.24	1.48	2007	4
04/26/2007	6.16	4.67	5.23	1.49	2007	4
05/03/2007	6.16	4.65	5.25	1.51	2007	5
05/10/2007	6.15	4.65	5.23	1.50	2007	5
05/17/2007	6.21	4.74	5.27	1.47	2007	5
05/24/2007	6.37	4.84	5.24	1.53	2007	5
05/31/2007	6.42	4.90	5.28	1.52	2007	5
06/07/2007	6.53	5.02	5.24	1.51	2007	6
06/14/2007	6.74	5.20	5.26	1.54	2007	6
06/21/2007	6.69	5.14	5.25	1.55	2007	6
06/28/2007	6.67	5.09	5.25	1.58	2007	6
07/05/2007	6.63	5.10	5.28	1.53	2007	7
07/12/2007	6.73	5.10	5.23	1.63	2007	7
07/19/2007	6.73	5.03	5.27	1.70	2007	7
07/26/2007	6.69	4.88	5.26	1.81	2007	7
08/02/2007	6.68	4.77	5.27	1.91	2007	8
08/09/2007	6.59	4.79	5.25	1.80	2007	8
08/16/2007	6.62	4.70	4.79	1.92	2007	8
08/23/2007	6.52	4.62	4.91	1.90	2007	8
08/30/2007	6.45	4.55	5.11	1.90	2007	8
09/06/2007	6.46	4.48	5.03	1.98	2007	9
09/13/2007	6.31	4.42	4.98	1.89	2007	9
09/20/2007	6.34	4.57	5.12	1.77	2007	9
09/27/2007	6.42	4.61	4.78	1.81	2007	9
10/04/2007	6.37	4.57	4.72	1.80	2007	10
10/11/2007	6.40	4.67	4.75	1.73	2007	10
10/18/2007	6.40	4.57	4.74	1.83	2007	10
10/25/2007	6.33	4.39	4.73	1.94	2007	10
11/01/2007	6.26	4.39	4.78	1.87	2007	11
11/08/2007	6.24	4.32	4.33	1.92	2007	11
11/15/2007	6.24	4.22	4.54	2.02	2007	11
11/21/2007	6.20	4.04	4.51	2.16	2007	11
11/29/2007	6.10	3.94	4.53	2.16	2007	11
12/06/2007	5.96	3.97	4.55	1.99	2007	12
12/13/2007	6.11	4.12	4.39	1.99	2007	12
12/20/2007	6.14	4.12	4.21	2.02	2007	12
12/27/2007	6.17	4.21	4.21	1.96	2007	12
01/03/2008	6.07	3.94	3.77	2.13	2008	1
01/10/2008	5.87	3.85	4.23	2.02	2008	1
01/17/2008	5.69	3.72	4.24	1.97	2008	1
01/24/2008	5.48	3.58	4.00	1.90	2008	1
01/31/2008	5.68	3.67	3.50	2.01	2008	1
02/07/2008	5.67	3.66	3.01	2.01	2008	2
02/14/2008	5.72	3.72	3.00	2.00	2008	2
02/21/2008	6.04	3.85	2.98	2.19	2008	2
02/28/2008	6.24	3.78	2.96	2.46	2008	2
03/06/2008	6.03	3.61	3.00	2.42	2008	3
03/13/2008	6.13	3.51	2.97	2.62	2008	3
03/20/2008	5.87	3.39	2.70	2.48	2008	3
03/27/2008	5.85	3.52	2.18	2.33	2008	3
04/03/2008	5.88	3.55	2.23	2.33	2008	4
04/10/2008	5.88	3.54	2.23	2.34	2008	4
04/17/2008	5.88	3.67	2.34	2.21	2008	4
04/24/2008	6.03	3.81	2.25	2.22	2008	4
05/01/2008	6.06	3.83	2.28	2.23	2008	5
05/08/2008	6.05	3.85	1.94	2.20	2008	5
05/15/2008	6.01	3.86	1.96	2.15	2008	5
05/22/2008	5.98	3.84	1.96	2.14	2008	5
05/29/2008	6.08	4.03	2.05	2.05	2008	5
06/05/2008	6.09	3.98	1.99	2.11	2008	6
06/12/2008	6.32	4.15	1.99	2.17	2008	6
06/19/2008	6.42	4.20	1.98	2.22	2008	6
06/26/2008	6.45	4.09	1.97	2.36	2008	6
07/03/2008	6.35	4.00	2.08	2.35	2008	7
07/10/2008	6.37	3.90	1.95	2.47	2008	7
07/17/2008	6.26	3.98	2.01	2.28	2008	7
07/24/2008	6.63	4.11	1.99	2.52	2008	7
07/31/2008	6.52	4.04	2.08	2.48	2008	7
08/07/2008	6.52	3.99	2.02	2.53	2008	8
08/14/2008	6.52	3.91	1.99	2.61	2008	8
08/21/2008	6.47	3.83	2.02	2.64	2008	8
08/28/2008	6.40	3.79	1.99	2.61	2008	8
09/04/2008	6.35	3.69	1.96	2.66	2008	9
09/11/2008	5.93	3.66	1.99	2.27	2008	9
09/18/2008	5.78	3.54	2.25	2.24	2008	9
09/25/2008	6.09	3.84	1.54	2.25	2008	9
10/02/2008	6.10	3.70	1.32	2.40	2008	10
10/09/2008	5.94	3.69	1.59	2.25	2008	10
10/16/2008	6.46	4.02	0.96	2.44	2008	10
10/23/2008	6.04	3.74	0.69	2.30	2008	10
10/30/2008	6.46	3.92	0.82	2.54	2008	10
11/06/2008	6.20	3.82	0.24	2.38	2008	11
11/13/2008	6.14	3.78	0.28	2.36	2008	11
11/20/2008	6.04	3.38	0.36	2.66	2008	11
11/26/2008	5.97	3.10	0.56	2.87	2008	11
12/04/2008	5.53	2.66	0.49	2.87	2008	12
12/11/2008	5.47	2.67	0.13	2.80	2008	12
12/18/2008	5.19	2.26	0.15	2.93	2008	12
12/24/2008	5.14	2.18	0.11	2.96	2008	12
12/31/2008	5.10	2.24	0.10	2.86	2008	12
01/08/2009	5.01	2.48	0.10	2.53	2009	1
01/15/2009	4.96	2.30	0.10	2.66	2009	1
01/22/2009	5.12	2.56	0.20	2.56	2009	1
01/29/2009	5.10	2.75	0.19	2.35	2009	1
02/05/2009	5.25	2.92	0.23	2.33	2009	2
02/12/2009	5.16	2.88	0.23	2.28	2009	2
02/19/2009	5.04	2.75	0.23	2.29	2009	2
02/26/2009	5.07	2.91	0.20	2.16	2009	2
03/05/2009	5.15	2.90	0.22	2.25	2009	3
03/12/2009	5.03	2.92	0.20	2.11	2009	3
03/19/2009	4.98	2.75	0.17	2.23	2009	3
03/26/2009	4.85	2.74	0.17	2.11	2009	3
04/02/2009	4.78	2.76	0.16	2.02	2009	4
04/09/2009	4.87	2.93	0.14	1.94	2009	4
04/16/2009	4.82	2.87	0.15	1.95	2009	4
04/23/2009	4.80	2.96	0.14	1.84	2009	4
04/30/2009	4.78	3.10	0.17	1.68	2009	4
05/07/2009	4.84	3.23	0.21	1.61	2009	5
05/14/2009	4.86	3.14	0.17	1.72	2009	5
05/21/2009	4.82	3.29	0.16	1.53	2009	5
05/28/2009	4.91	3.59	0.17	1.32	2009	5
06/04/2009	5.29	3.70	0.19	1.59	2009	6
06/11/2009	5.59	3.89	0.20	1.70	2009	6
06/18/2009	5.38	3.75	0.19	1.63	2009	6
